r_AU,F_exact,F_no_nn_softened,F_simon_corrected,c_pred,rel_err_no_nn_softened,rel_err_simon_corrected
1.050915100627370230e-01,9.054505462179928132e-01,9.054394784813951658e-01,9.052552843373812275e-01,9.997965693473815918e-01,1.222345786180889473e-05,2.156516238542035928e-04
1.059989781379135632e-01,8.900135997646223540e-01,8.900029061948885323e-01,8.898342656267040907e-01,9.998105168342590332e-01,1.201506329414496249e-05,2.014959523828523450e-04
1.069142822248380642e-01,8.748398364489725632e-01,8.748295043966778373e-01,8.746758363179300000e-01,9.998243451118469238e-01,1.181022155628430393e-05,1.874630351862456991e-04
1.078374899876871768e-01,8.599247692849547597e-01,8.599147865283104375e-01,8.597756294330316518e-01,9.998381733894348145e-01,1.160887207915072949e-05,1.734336040199433197e-04
1.087686696749195353e-01,8.452639877847105687e-01,8.452543425151076706e-01,8.451290447571342401e-01,9.998517632484436035e-01,1.141095532553883083e-05,1.596460153590486099e-04
1.097078901243210836e-01,8.308531566544001823e-01,8.308438374624407263e-01,8.307322640544448911e-01,9.998657107353210449e-01,1.121641277380661629e-05,1.455041712088932216e-04
1.106552207680939620e-01,8.166880145122253909e-01,8.166790103742271878e-01,8.165803403473270716e-01,9.998791813850402832e-01,1.102518689903990535e-05,1.318424698109824512e-04
1.116107316379892633e-01,8.027643726283103520e-01,8.027556728932659924e-01,8.026696900970625714e-01,9.998928904533386230e-01,1.083722115852754320e-05,1.179456070500275517e-04
1.125744933704841688e-01,7.890781136860656186e-01,7.890697080630452165e-01,7.889959145104110672e-01,9.999064803123474121e-01,1.065245997146782628e-05,1.041711514092942981e-04
1.135465772120038269e-01,7.756251905646678324e-01,7.756170691106447634e-01,7.755549817104577803e-01,9.999199509620666504e-01,1.047084870613396594e-05,9.051904845810755413e-05
1.145270550241884039e-01,7.624016251422971457e-01,7.623937782503870109e-01,7.623429738592363281e-01,9.999333620071411133e-01,1.029233366163183294e-05,7.692964066002720756e-05
1.155159992892046128e-01,7.494035071197910902e-01,7.493959255078876946e-01,7.493559481151349511e-01,9.999466538429260254e-01,1.011686205277347201e-05,6.346247943104023380e-05
1.165134831151053846e-01,7.366269928643224274e-01,7.366196675641183411e-01,7.365902505751931173e-01,9.999600648880004883e-01,9.944381993934768021e-06,4.987909686344819905e-05
1.175195802412334345e-01,7.240683042728243146e-01,7.240612266192024693e-01,7.240420215707698004e-01,9.999734759330749512e-01,9.774842483891547115e-06,3.629865014034789955e-05
1.185343650436727764e-01,7.117237276547754288e-01,7.117168892755588727e-01,7.117073444082765432e-01,9.999865889549255371e-01,9.608193391401222597e-06,2.301910960994730978e-05
1.195579125407468940e-01,6.995896126340367394e-01,6.995830054400854481e-01,6.995829220432924211e-01,9.999998807907104492e-01,9.444385439649997797e-06,9.563593603294590425e-06
1.205902983985645965e-01,6.876623710694094171e-01,6.876559872450520583e-01,6.876648405430750843e-01,1.000012874603271484e+00,9.283370191437294202e-06,3.591113560317132388e-06
1.216315989366135858e-01,6.759384759935976872e-01,6.759323079873862383e-01,6.759498738628141323e-01,1.000025987625122070e+00,9.125100035742430638e-06,1.686228794668155956e-05
1.226818911334024709e-01,6.644144605702597683e-01,6.644085010860367735e-01,6.644344006846180095e-01,1.000038981437683105e+00,8.969528173543812806e-06,3.001155986449599881e-05
1.237412526321516187e-01,6.530869170688379244e-01,6.530811590571065084e-01,6.531151031137781837e-01,1.000051975250244141e+00,8.816608602816451747e-06,4.315818339580735242e-05
1.248097617465319942e-01,6.419524958568803008e-01,6.419469325064650622e-01,6.419885626710029047e-01,1.000064849853515625e+00,8.666296106244761601e-06,5.618299540133702460e-05
1.258874974664560276e-01,6.310079044095144862e-01,6.310025291395042757e-01,6.310514982469497269e-01,1.000077605247497559e+00,8.518546237928065795e-06,6.908604017573283967e-05
1.269745394639159308e-01,6.202499063358374309e-01,6.202447127878017996e-01,6.203007584979235434e-01,1.000090360641479492e+00,8.373315308199742220e-06,8.198656955310892371e-05
1.280709680988737775e-01,6.096753204218884337e-01,6.096703024523553172e-01,6.097330965585191498e-01,1.000102996826171875e+00,8.230560373747995056e-06,9.476541807651930470e-05
1.291768644252021259e-01,5.992810196899430730e-01,5.992761713631324927e-01,5.993454674711664598e-01,1.000115633010864258e+00,8.090239222141181160e-06,1.075418361434688543e-04
1.302923101966759478e-01,5.890639304738440885e-01,5.890592460546459908e-01,5.891348042102726446e-01,1.000128269195556641e+00,7.952310361847388564e-06,1.203158651583795643e-04
1.314173878730162948e-01,5.790210315100972061e-01,5.790165054572883330e-01,5.790979539498677386e-01,1.000140666961669922e+00,7.816733007208832623e-06,1.328491291066189654e-04
1.325521806259861435e-01,5.691493530444635685e-01,5.691449800041518126e-01,5.692320960255853324e-01,1.000153064727783203e+00,7.683467069520254493e-06,1.453800846459010407e-04
1.336967723455390056e-01,5.594459759537809829e-01,5.594417507530732303e-01,5.595343173803426495e-01,1.000165462493896484e+00,7.552473141931458398e-06,1.579087711035123210e-04
1.348512476460206888e-01,5.499080308827588581e-01,5.499039485236413283e-01,5.500016890292470650e-01,1.000177741050720215e+00,7.423712490571389746e-06,1.703160187310939061e-04
1.360156918724233222e-01,5.405326973954988068e-01,5.405287530489253367e-01,5.406313996743973282e-01,1.000189900398254395e+00,7.297147041197544863e-06,1.826018654821590396e-04
1.371901911066962521e-01,5.313172031414580276e-01,5.313133921416377525e-01,5.314206858530959865e-01,1.000201940536499023e+00,7.172739368765489544e-06,1.947663486634886769e-04
1.383748321741085918e-01,5.222588230356554062e-01,5.222551408745333967e-01,5.223669556396304259e-01,1.000214099884033203e+00,7.050452686671199266e-06,2.070479218455200559e-04
1.395697026496679483e-01,5.133548784528436659e-01,5.133513207747684159e-01,5.134673488576385614e-01,1.000226020812988281e+00,6.930250835391226744e-06,2.190889957720093778e-04
1.407748908645946040e-01,5.046027364354207512e-01,5.045992990319922988e-01,5.047193041152634452e-01,1.000237822532653809e+00,6.812098271076766325e-06,2.310088143123107730e-04
1.419904859128512664e-01,4.959998089148466849e-01,4.959964877199379285e-01,4.961203595997269455e-01,1.000249743461608887e+00,6.695960056965583550e-06,2.430458292796576947e-04
1.432165776577295768e-01,4.875435519463329204e-01,4.875403430312802433e-01,4.876677406200011222e-01,1.000261306762695312e+00,6.581801851068865757e-06,2.547232409749357459e-04
1.444532567384930188e-01,4.792314649565820872e-01,4.792283645255379643e-01,4.793591887284049391e-01,1.000272989273071289e+00,6.469589897240654714e-06,2.665179170454167325e-04
1.457006145770780581e-01,4.710610900043473714e-01,4.710580943897904604e-01,4.711921913376276860e-01,1.000284671783447266e+00,6.359291014427345117e-06,2.783106821221525279e-04
1.469587433848510982e-01,4.630300110536118008e-01,4.630271167120082465e-01,4.631642263919352187e-01,1.000296115875244141e+00,6.250872588081907060e-06,2.898631516735053113e-04
1.482277361694271378e-01,4.551358532591371353e-01,4.551330567667495330e-01,4.552730374746880027e-01,1.000307559967041016e+00,6.144302558405677903e-06,3.014137747411427086e-04
1.495076867415441879e-01,4.473762822642141646e-01,4.473735803130509114e-01,4.475162409699009469e-01,1.000318884849548340e+00,6.039549413702219895e-06,3.128433742138451729e-04
1.507986897219985578e-01,4.397490035103750472e-01,4.397463929042779163e-01,4.398916014428512766e-01,1.000330209732055664e+00,5.936582178222803955e-06,3.242711895602171318e-04
1.521008405486397597e-01,4.322517615588767348e-01,4.322492392097400105e-01,4.323967642307992021e-01,1.000341296195983887e+00,5.835370404570961898e-06,3.354588339895442665e-04
1.534142354834257260e-01,4.248823394237523088e-01,4.248799023478695425e-01,4.250296226580020931e-01,1.000352382659912109e+00,5.735884165182307380e-06,3.466447545208340059e-04
1.547389716195390341e-01,4.176385579162330552e-01,4.176362032307681105e-01,4.177879513095253405e-01,1.000363349914550781e+00,5.638094041635538295e-06,3.577097719081999568e-04
1.560751468885645810e-01,4.105182750003470438e-01,4.105159999199235465e-01,4.106696141695998503e-01,1.000374197959899902e+00,5.541971118083108431e-06,3.686539149875327714e-04
1.574228600677291812e-01,4.035193851595046954e-01,4.035171869929117250e-01,4.036725596738126587e-01,1.000385046005249023e+00,5.447486970425354427e-06,3.795964207454762766e-04
1.587822107872040589e-01,3.966398187738812142e-01,3.966376949208894054e-01,3.967947214245515219e-01,1.000395894050598145e+00,5.354613660257891408e-06,3.905373170781311579e-04
1.601532995374686519e-01,3.898775415084227980e-01,3.898754894567088014e-01,3.900339288001085647e-01,1.000406384468078613e+00,5.263323724822070198e-06,4.011190054208037996e-04
1.615362276767415284e-01,3.832305537112690175e-01,3.832285710334434881e-01,3.833883750845417104e-01,1.000416994094848633e+00,5.173590170013392889e-06,4.118183473220605366e-04
1.629310974384718669e-01,3.766968898224496431e-01,3.766949741731859813e-01,3.768559605349769970e-01,1.000427365303039551e+00,5.085386461684740969e-06,4.222777432601829833e-04
1.643380119388974936e-01,3.702746177926525273e-01,3.702727669059127091e-01,3.704348488151017471e-01,1.000437736511230469e+00,4.998686517731043009e-06,4.327356366051168845e-04
1.657570751846677848e-01,3.639618385119041122e-01,3.639600501982579450e-01,3.641231435063128075e-01,1.000448107719421387e+00,4.913464701351295280e-06,4.431920529586495859e-04
1.671883920805324053e-01,3.577566852479888149e-01,3.577549573920241754e-01,3.579188525580943581e-01,1.000458121299743652e+00,4.829695812509314298e-06,4.532893913446578546e-04
1.686320684370963829e-01,3.516573230944441408e-01,3.516556536522646992e-01,3.518203597707529884e-01,1.000468373298645020e+00,4.747355080654155248e-06,4.636237200300276557e-04
1.700882109786422958e-01,3.456619484279654930e-01,3.456603354247729243e-01,3.458256947938195824e-01,1.000478386878967285e+00,4.666418157695721970e-06,4.737182284564176631e-04
1.715569273510197112e-01,3.397687883750635796e-01,3.397672299028217102e-01,3.399330913671376186e-01,1.000488162040710449e+00,4.586861110235265766e-06,4.835729404687651861e-04
1.730383261296035147e-01,3.339761002878107177e-01,3.339745945029881646e-01,3.341408928782655385e-01,1.000497937202453613e+00,4.508660413890080853e-06,4.934262970098982721e-04
1.745325168273188787e-01,3.282821712285342031e-01,3.282807163499240621e-01,3.284473493944313205e-01,1.000507593154907227e+00,4.431792944150214828e-06,5.031591124153018783e-04
1.760396099027390637e-01,3.226853174632807741e-01,3.226839117698932502e-01,3.228507812682960831e-01,1.000517129898071289e+00,4.356235971857940236e-06,5.127714093596389333e-04
1.775597167682498867e-01,3.171838839639296026e-01,3.171825257929565822e-01,3.173495752484745136e-01,1.000526666641235352e+00,4.281967154342654374e-06,5.223824189117803191e-04
1.790929497982861329e-01,3.117762439187886092e-01,3.117749316636366785e-01,3.119420692706975085e-01,1.000536084175109863e+00,4.208964529935419388e-06,5.318729542206345482e-04
1.806394223376388830e-01,3.064607982515346052e-01,3.064595303599242371e-01,3.066266680246472198e-01,1.000545382499694824e+00,4.137206512551923995e-06,5.412430368221950953e-04
1.821992487098346991e-01,3.012359751483553172e-01,3.012347501204850064e-01,3.014018033500029947e-01,1.000554561614990234e+00,4.066671883089146968e-06,5.504926878869930004e-04
1.837725442255868369e-01,2.961002295931536299e-01,2.960990459799258123e-01,2.962659690723434269e-01,1.000563740730285645e+00,3.997339784044995386e-06,5.597411370383794434e-04
1.853594251913197599e-01,2.910520429106756013e-01,2.910508993119823584e-01,2.912176134523014603e-01,1.000572800636291504e+00,3.929189713998495844e-06,5.688691959350821283e-04
1.869600089177674840e-01,2.860899223174262485e-01,2.860888173804931878e-01,2.862551788615854131e-01,1.000581502914428711e+00,3.862201520802682788e-06,5.776384670264863869e-04
1.885744137286443078e-01,2.812124004802483146e-01,2.812113328980342941e-01,2.813773388099223283e-01,1.000590324401855469e+00,3.796355396125085766e-06,5.865258053781968175e-04
1.902027589693942033e-01,2.764180350824144150e-01,2.764170035920654467e-01,2.765825847520207437e-01,1.000599026679992676e+00,3.731631869319895407e-06,5.952928127763730927e-04
1.918451650160118704e-01,2.717054083971291445e-01,2.717044117784845891e-01,2.718695020278841246e-01,1.000607609748840332e+00,3.668011801585796342e-06,6.039395083190176889e-04
1.935017532839421461e-01,2.670731268682958737e-01,2.670721639424452620e-01,2.672366682167051644e-01,1.000615954399108887e+00,3.605476379832464837e-06,6.123467019201047712e-04
1.951726462370554360e-01,2.625198206984330485e-01,2.625188903263212525e-01,2.626828119146860097e-01,1.000624418258666992e+00,3.544007112760731131e-06,6.208720386114985074e-04
1.968579673967011390e-01,2.580441434436154258e-01,2.580432445246954587e-01,2.582064939575802187e-01,1.000632643699645996e+00,3.483585823615073732e-06,6.291579099537584823e-04
1.985578413508388707e-01,2.536447716153213960e-01,2.536439030862523980e-01,2.538064253997385777e-01,1.000640749931335449e+00,3.424194646185140680e-06,6.373235426368118644e-04
2.002723937632486517e-01,2.493204042890683758e-01,2.493195651224582032e-01,2.494813376588506104e-01,1.000648856163024902e+00,3.365816017206640044e-06,6.454881630772762351e-04
2.020017513828207545e-01,2.450697627197204465e-01,2.450689519229097557e-01,2.452298945794438578e-01,1.000656723976135254e+00,3.308432675221648195e-06,6.534133707329279044e-04
2.037460420529259852e-01,2.408915899633536917e-01,2.408908065772421281e-01,2.410509293458200364e-01,1.000664710998535156e+00,3.252027651454181170e-06,6.614568092251981802e-04
2.055053947208648757e-01,2.367846505055732909e-01,2.367838936034848685e-01,2.369430929795820207e-01,1.000672340393066406e+00,3.196584266785354037e-06,6.691416596068607177e-04
2.072799394474028056e-01,2.327477298961571350e-01,2.327469985827441135e-01,2.329052595099344036e-01,1.000679969787597656e+00,3.142086126244306559e-06,6.768255649477316477e-04
2.090698074163828968e-01,2.287796343899388962e-01,2.287789278001224891e-01,2.289362087311927474e-01,1.000687479972839355e+00,3.088517115132769544e-06,6.843893324306181717e-04
2.108751309444244493e-01,2.248791905938082036e-01,2.248785078917554525e-01,2.250347426262898631e-01,1.000694751739501953e+00,3.035861392725564765e-06,6.917137689392877271e-04
2.126960434907043118e-01,2.210452451197302826e-01,2.210445854978653479e-01,2.211997903433632340e-01,1.000702142715454102e+00,2.984103388323668602e-06,6.991565167992698678e-04
2.145326796668231006e-01,2.172766642436811391e-01,2.172760269217298423e-01,2.174301138792032739e-01,1.000709176063537598e+00,2.933227797449797859e-06,7.062407555651596062e-04
2.163851752467562117e-01,2.135723335703975934e-01,2.135717177944646272e-01,2.137247053285378506e-01,1.000716328620910645e+00,2.883219575643968815e-06,7.134433360022850428e-04
2.182536671768910697e-01,2.099311577038430743e-01,2.099305627455200218e-01,2.100823684793931834e-01,1.000723123550415039e+00,2.834063935815474023e-06,7.202874371008195255e-04
2.201382935861513901e-01,2.063520599232903929e-01,2.063514850787943056e-01,2.065021294401260810e-01,1.000730037689208984e+00,2.785746341960676958e-06,7.272499091672508320e-04
2.220391937962065410e-01,2.028339818649316506e-01,2.028334264542723531e-01,2.029828565594206102e-01,1.000736713409423828e+00,2.738252506758905082e-06,7.339731396097926540e-04
2.239565083317737459e-01,1.993758832089074229e-01,1.993753465750831844e-01,1.995235362730516382e-01,1.000743269920349121e+00,2.691568386313959196e-06,7.405763514010539313e-04
2.258903789310045263e-01,1.959767413716807793e-01,1.959762228799012684e-01,1.961231710317179466e-01,1.000749826431274414e+00,2.645680175524306734e-06,7.471787672979789867e-04
2.278409485559632075e-01,1.926355512036511397e-01,1.926350502405863863e-01,1.927807101788831801e-01,1.000756144523620605e+00,2.600574305330773564e-06,7.535419829052253512e-04
2.298083614031955491e-01,1.893513246919247828e-01,1.893508406649796749e-01,1.894951910299094155e-01,1.000762343406677246e+00,2.556237437976021605e-06,7.597852205085112078e-04
2.317927629143883839e-01,1.861230906681526631e-01,1.861226230047660080e-01,1.862656882991670371e-01,1.000768661499023438e+00,2.512656462861869079e-06,7.661469111783543321e-04
